TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
215,URLLC,25,10.0102276996683,0.410236873137323,5,182,25,RR,33,1,5,3
216,URLLC,25,9.37953415911408,0.483534421886428,5,182,25,RR,33,1,5,3
217,URLLC,16,11.7790604794908,0.327444463132203,5,182,16,RR,33,1,3.2,3
218,URLLC,17,12.9437695992294,0.356804299959608,5,182,17,RR,33,1,3.4,3
219,URLLC,23,14.5609787448998,0.359277903008918,5,182,23,RR,33,1,4.6,3
220,URLLC,19,10.2868117322473,0.347708572665668,5,182,19,RR,33,1,3.8,3
221,URLLC,18,13.8385849478484,0.354372646349198,5,81,18,PF,32,6,3.6,-5
222,URLLC,29.8918028977657,8.23271899680941,0.786932140672482,5,81,31,PF,32,6,5.97836057955314,-5
223,URLLC,17.8497574637266,10.6805370720128,0.793081315560127,5,81,19.1081971022343,PF,32,6,3.56995149274531,-5
224,URLLC,15.2584396385078,7.56733908337469,0.624587596723344,5,81,15.2584396385078,PF,32,6,3.05168792770155,-5
225,URLLC,20,11.2536844273744,0.510527270667957,5,81,20,PF,32,6,4,-5
226,URLLC,17,10.8189194100005,0.522804686352328,5,81,17,PF,32,6,3.4,-5
227,URLLC,19,10.8380437148698,0.501454465465716,5,81,19,PF,32,6,3.8,-5
228,URLLC,26.76,13.1599904381907,0.633128283122917,5,81,27,PF,32,6,5.352,-5
229,URLLC,20.24,11.1996316923883,0.496470982417373,5,81,20.24,PF,32,6,4.048,-5
230,URLLC,14,9.42556119881286,0.488329762186483,5,81,14,PF,32,6,2.8,-5
231,URLLC,18,11.1190010342367,0.490211487627266,5,81,18,PF,32,6,3.6,-5
232,URLLC,16.76,11.3250763709779,0.620274906908394,5,81,19,PF,32,6,3.352,-5
233,URLLC,23.1318028977657,11.0908484875871,0.711908071689919,5,81,24.24,PF,32,6,4.62636057955314,-5
234,URLLC,32.5467351641259,12.2712850845078,0.652523182824619,5,81,33.1081971022343,PF,32,6,6.50934703282518,-5
235,URLLC,18.5614619381084,10.442361563395,0.548574828705988,5,81,18.5614619381084,PF,32,6,3.71229238762168,-5
236,URLLC,18,10.6251674295846,0.439116189670465,5,81,18,PF,32,6,3.6,-5
237,URLLC,17,11.360626204542,0.431940119650579,5,81,17,PF,32,6,3.4,-5
238,URLLC,21,10.167275474988,0.465082621848667,5,81,21,PF,32,6,4.2,-5
239,URLLC,15,11.7923367885816,0.422228266570291,5,81,15,PF,32,6,3,-5
240,URLLC,17,6.11647095733217,0.551069448119871,5,81,17,PF,32,6,3.4,-5
241,URLLC,4,10.4870351973322,0.220157059156131,5,192,4,RR,30,16,0.8,0
242,URLLC,6,9.19186638477756,0.247611056250694,5,192,6,RR,30,16,1.2,0
243,URLLC,4,8.94923696473921,0.198569928978581,5,192,4,RR,30,16,0.8,0
244,URLLC,7,7.74365396433135,0.237617923689098,5,192,7,RR,30,16,1.4,0
245,URLLC,4,9.45467858727664,0.170636912036214,5,192,4,RR,30,16,0.8,0
246,URLLC,2,9.49659222668777,0.128783930345913,5,192,2,RR,30,16,0.4,0
247,URLLC,1,9.78481473358861,0.0550945172472754,5,192,1,RR,30,16,0.2,0
248,URLLC,4,9.00372885037321,0.144918474439443,5,192,4,RR,30,16,0.8,0
249,URLLC,11,10.3995724043726,0.338284295366351,5,192,11,RR,30,16,2.2,0
250,URLLC,4,8.08262390715634,0.188283644093627,5,192,4,RR,30,16,0.8,0
251,URLLC,3,8.06637112756515,0.12307236675459,5,192,3,RR,30,16,0.6,0
252,URLLC,3,9.50247394913668,0.177138477562393,5,192,3,RR,30,16,0.6,0
253,URLLC,5,8.5456812211043,0.198556661087126,5,192,5,RR,30,16,1,0
254,URLLC,6,10.007932291435,0.183499972787386,5,192,6,RR,30,16,1.2,0
255,URLLC,6,8.74741854916086,0.19725557058365,5,192,6,RR,30,16,1.2,0
256,URLLC,7,9.08016592747599,0.19673623123302,5,192,7,RR,30,16,1.4,0
257,URLLC,6,9.60578771265007,0.228904251893954,5,192,6,RR,30,16,1.2,0
258,URLLC,3,9.07656616852621,0.118256346892199,5,192,3,RR,30,16,0.6,0
259,URLLC,5,10.7631843311211,0.224509247879599,5,192,5,RR,30,16,1,0
260,URLLC,8,10.4357276768773,0.236531690261431,5,192,8,RR,30,16,1.6,0
261,URLLC,3,4.26259411783189,0.122961953049906,5,69,3,RR,25,11,0.6,0
262,URLLC,5.62942858637697,1.99807395767653,0.600654076817271,5,69,6,RR,25,11,1.12588571727539,0
263,URLLC,5.06358917332271,3.39700058191799,0.692975585566289,5,69,5.37057141362303,RR,25,11,1.01271783466454,0
264,URLLC,4.62942858637697,2.79316342310327,0.588816636730824,5,69,5.30698224030033,RR,25,11,0.925885717275393,0
265,URLLC,6.62942858637697,1.259217467698,0.527964390085485,5,69,6.67755365392336,RR,25,11,1.32588571727539,0
266,URLLC,9.67755365392336,3.52749212434335,0.764561249033377,5,69,11.0481250675464,RR,25,11,1.93551073078467,0
267,URLLC,9.37057141362303,1.99344552143015,0.783512758238018,5,69,9.37057141362303,RR,25,11,1.87411428272461,0
268,URLLC,12.6930177596997,2.46378690906562,0.897382294597862,5,69,13,RR,25,11,2.53860355193993,0
269,URLLC,3,6.11206353443127,0.203280610468168,4,69,3,RR,25,11,0.75,0
270,URLLC,6.95886671447556,8.77390158316299,0.543130284336983,4,69,7,RR,25,11,1.73971667861889,0
271,URLLC,3.04113328552444,4.94396970298349,0.259962003761796,4,69,3.04113328552444,RR,25,11,0.760283321381109,0
272,URLLC,2,6.29905797658189,0.122130133169397,4,69,2,RR,25,11,0.5,0
273,URLLC,1,6.10111509030426,0.0725255739634207,4,69,1,RR,25,11,0.25,0
274,URLLC,3,6.06239298369484,0.269973383253962,4,69,3,RR,25,11,0.75,0
275,URLLC,3,5.2928233191001,0.166404534507624,4,69,3,RR,25,11,0.75,0
276,URLLC,5.8415215653496,6.19761414512617,0.597341391637072,4,69,6,RR,25,11,1.4603803913374,0
277,URLLC,4.1584784346504,4.06248013381192,0.335247857415187,4,69,4.1584784346504,RR,25,11,1.0396196086626,0
278,URLLC,5,7.1363867094971,0.349494163398863,4,69,5,RR,25,11,1.25,0
279,URLLC,3,4.52428444052778,0.337516276686239,4,69,3,RR,25,11,0.75,0
